id_usuario,id_curso,carreira_desejada,area_atuacao,nivel_experiencia,nivel_experiencia_num,idade,anos_experiencia,escolaridade,escolaridade_num,tempo_disponivel_semanal,nivel_curso,nivel_curso_num,carga_horaria,avaliacao_media,taxa_conclusao_media,popularidade_score,match_nivel,match_tempo,match_carreira,score_relevancia,probabilidade_conclusao,concluiu,progresso
528,10142,Desenvolvedor Mobile,Infraestrutura/Cloud,Senior,3,23,5,Pós-graduação,6,2,AVANCADO,3,48,4.9,86.9,94,1.0,0.5,0.3,6.38,0.5084,1,100.0
528,10090,Desenvolvedor Mobile,Infraestrutura/Cloud,Senior,3,23,5,Pós-graduação,6,2,INTERMEDIARIO,2,28,4.9,90.8,96,1.0,0.5,0.3,6.4,0.5771,1,100.0
529,10130,Product Manager,Outro,Senior,3,42,15,Ensino Fundamental,1,20,AVANCADO,3,28,4.8,90.8,95,1.0,1.0,1.0,9.65,0.98,1,100.0
529,10126,Product Manager,Outro,Senior,3,42,15,Ensino Fundamental,1,20,INTERMEDIARIO,2,30,4.9,91.6,96,1.0,1.0,1.0,10.0,0.98,1,100.0
529,10128,Product Manager,Outro,Senior,3,42,15,Ensino Fundamental,1,20,BASICO,1,24,4.7,93.4,96,1.0,1.0,1.0,9.87,0.98,1,100.0
529,10132,Product Manager,Outro,Senior,3,42,15,Ensino Fundamental,1,20,AVANCADO,3,30,4.9,91.4,96,1.0,1.0,1.0,10.0,0.8616,1,100.0
529,10143,Product Manager,Outro,Senior,3,42,15,Ensino Fundamental,1,20,INTERMEDIARIO,2,20,4.8,91.4,95,1.0,1.0,0.3,7.79,0.7804,1,100.0
529,10167,Product Manager,Outro,Senior,3,42,15,Ensino Fundamental,1,20,AVANCADO,3,42,4.9,88.7,95,1.0,1.0,0.3,6.94,0.5831,1,100.0
530,10134,Arquiteto de Software,Marketing Digital,Intermediário,2,30,8,Superior Incompleto,4,6,AVANCADO,3,45,4.9,88.3,95,0.3,0.5,1.0,7.59,0.6824,1,100.0
530,10138,Arquiteto de Software,Marketing Digital,Intermediário,2,30,8,Superior Incompleto,4,6,AVANCADO,3,38,4.8,89.1,94,0.3,0.5,1.0,7.95,0.6125,1,100.0
530,10151,Arquiteto de Software,Marketing Digital,Intermediário,2,30,8,Superior Incompleto,4,6,AVANCADO,3,55,4.7,84.6,91,0.3,0.5,0.3,4.48,0.4002,0,37.8
531,10136,Arquiteto de Software,Tecnologia da Informação,Intermediário,2,51,5,Superior Completo,5,6,AVANCADO,3,42,4.8,87.9,93,0.3,0.5,1.0,7.83,0.6917,1,100.0
531,10009,Arquiteto de Software,Tecnologia da Informação,Intermediário,2,51,5,Superior Completo,5,6,AVANCADO,3,55,4.8,78.0,85,0.3,0.5,1.0,7.49,0.7535,1,100.0
531,10145,Arquiteto de Software,Tecnologia da Informação,Intermediário,2,51,5,Superior Completo,5,6,AVANCADO,3,50,4.9,85.8,94,0.3,0.5,0.3,5.03,0.5423,1,100.0
531,10176,Arquiteto de Software,Tecnologia da Informação,Intermediário,2,51,5,Superior Completo,5,6,INTERMEDIARIO,2,32,4.9,91.8,96,1.0,0.5,0.3,6.95,0.7801,0,92.2
532,10013,Analista de Dados,Suporte Técnico,Intermediário,2,36,5,Superior Completo,5,4,INTERMEDIARIO,2,25,4.6,85.0,88,1.0,0.5,1.0,8.73,0.7784,1,100.0
532,10095,Analista de Dados,Suporte Técnico,Intermediário,2,36,5,Superior Completo,5,4,INTERMEDIARIO,2,38,4.9,91.3,97,1.0,0.5,1.0,9.09,0.928,1,100.0
532,10101,Analista de Dados,Suporte Técnico,Intermediário,2,36,5,Superior Completo,5,4,INTERMEDIARIO,2,22,4.8,93.2,97,1.0,0.5,1.0,8.55,0.98,1,100.0
532,10014,Analista de Dados,Suporte Técnico,Intermediário,2,36,5,Superior Completo,5,4,INTERMEDIARIO,2,30,4.7,83.0,87,1.0,0.5,1.0,8.72,0.7762,1,100.0
532,10132,Analista de Dados,Suporte Técnico,Intermediário,2,36,5,Superior Completo,5,4,AVANCADO,3,30,4.9,91.4,96,0.3,0.5,0.3,5.37,0.3529,1,100.0
532,10059,Analista de Dados,Suporte Técnico,Intermediário,2,36,5,Superior Completo,5,4,AVANCADO,3,35,4.9,89.1,95,0.3,0.5,0.3,4.85,0.3104,0,75.3
532,10147,Analista de Dados,Suporte Técnico,Intermediário,2,36,5,Superior Completo,5,4,AVANCADO,3,52,4.9,86.2,94,0.3,0.5,0.3,5.0,0.5719,1,100.0
533,10134,Arquiteto de Software,Design,Intermediário,2,35,12,Superior Incompleto,4,20,AVANCADO,3,45,4.9,88.3,95,0.3,1.0,1.0,8.13,0.7061,1,100.0
533,10136,Arquiteto de Software,Design,Intermediário,2,35,12,Superior Incompleto,4,20,AVANCADO,3,42,4.8,87.9,93,0.3,1.0,1.0,7.58,0.7503,0,40.9
533,10139,Arquiteto de Software,Design,Intermediário,2,35,12,Superior Incompleto,4,20,AVANCADO,3,45,4.9,87.6,94,0.3,1.0,1.0,7.91,0.6872,1,100.0
533,10143,Arquiteto de Software,Design,Intermediário,2,35,12,Superior Incompleto,4,20,INTERMEDIARIO,2,20,4.8,91.4,95,1.0,1.0,1.0,10.0,0.98,1,100.0
533,10008,Arquiteto de Software,Design,Intermediário,2,35,12,Superior Incompleto,4,20,AVANCADO,3,40,4.6,79.0,84,0.3,1.0,0.3,4.91,0.4914,1,100.0
533,10173,Arquiteto de Software,Design,Intermediário,2,35,12,Superior Incompleto,4,20,INTERMEDIARIO,2,30,4.8,90.7,95,1.0,1.0,0.3,6.64,0.698,1,100.0
534,10005,Desenvolvedor Backend,Infraestrutura/Cloud,Senior,3,40,18,Doutorado,8,2,INTERMEDIARIO,2,50,4.5,80.0,85,1.0,0.5,1.0,8.9,0.7806,1,100.0
534,10007,Desenvolvedor Backend,Infraestrutura/Cloud,Senior,3,40,18,Doutorado,8,2,AVANCADO,3,30,4.7,81.0,86,1.0,0.5,1.0,8.51,0.98,1,100.0
534,10036,Desenvolvedor Backend,Infraestrutura/Cloud,Senior,3,40,18,Doutorado,8,2,INTERMEDIARIO,2,45,4.9,88.7,94,1.0,0.5,0.3,5.77,0.5697,0,93.6
535,10131,Product Manager,Marketing Digital,Intermediário,2,41,6,Doutorado,8,20,INTERMEDIARIO,2,22,4.8,92.9,96,1.0,1.0,1.0,9.58,0.9562,1,100.0
535,10130,Product Manager,Marketing Digital,Intermediário,2,41,6,Doutorado,8,20,AVANCADO,3,28,4.8,90.8,95,0.3,1.0,1.0,7.73,0.7572,1,100.0
535,10132,Product Manager,Marketing Digital,Intermediário,2,41,6,Doutorado,8,20,AVANCADO,3,30,4.9,91.4,96,0.3,1.0,1.0,8.61,0.6422,1,100.0
535,10133,Product Manager,Marketing Digital,Intermediário,2,41,6,Doutorado,8,20,AVANCADO,3,32,4.8,89.6,94,0.3,1.0,1.0,8.64,0.6791,1,100.0
535,10047,Product Manager,Marketing Digital,Intermediário,2,41,6,Doutorado,8,20,AVANCADO,3,40,4.9,87.3,93,0.3,1.0,0.3,4.85,0.5736,1,100.0
535,10111,Product Manager,Marketing Digital,Intermediário,2,41,6,Doutorado,8,20,INTERMEDIARIO,2,32,4.7,90.1,94,1.0,1.0,0.3,6.87,0.9374,1,100.0
536,10160,Especialista em Cloud,Ciência de Dados,Senior,3,38,14,Ensino Médio,2,2,AVANCADO,3,44,4.9,87.8,94,1.0,0.5,1.0,9.14,0.98,1,100.0
536,10158,Especialista em Cloud,Ciência de Dados,Senior,3,38,14,Ensino Médio,2,2,AVANCADO,3,40,4.9,88.6,95,1.0,0.5,1.0,9.41,0.98,0,46.1
536,10023,Especialista em Cloud,Ciência de Dados,Senior,3,38,14,Ensino Médio,2,2,AVANCADO,3,45,4.8,82.0,86,1.0,0.5,0.3,6.21,0.4903,1,100.0
536,10063,Especialista em Cloud,Ciência de Dados,Senior,3,38,14,Ensino Médio,2,2,AVANCADO,3,28,4.7,88.2,92,1.0,0.5,0.3,5.79,0.6503,0,83.1
537,10113,DevOps Engineer,Segurança da Informação,Intermediário,2,29,6,Pós-graduação,6,8,AVANCADO,3,28,4.9,87.6,93,0.3,1.0,1.0,8.02,0.6894,1,100.0
537,10111,DevOps Engineer,Segurança da Informação,Intermediário,2,29,6,Pós-graduação,6,8,INTERMEDIARIO,2,32,4.7,90.1,94,1.0,1.0,1.0,10.0,0.98,1,100.0
537,10173,DevOps Engineer,Segurança da Informação,Intermediário,2,29,6,Pós-graduação,6,8,INTERMEDIARIO,2,30,4.8,90.7,95,1.0,1.0,0.3,6.9,0.6441,1,100.0
537,10140,DevOps Engineer,Segurança da Informação,Intermediário,2,29,6,Pós-graduação,6,8,AVANCADO,3,35,4.8,88.7,94,0.3,0.5,0.3,4.4,0.4376,0,82.8
538,10181,QA/Tester,Qualidade de Software,Junior,1,36,0,Ensino Fundamental,1,2,INTERMEDIARIO,2,30,4.9,90.8,96,0.3,0.5,1.0,8.05,0.6729,1,100.0
538,10179,QA/Tester,Qualidade de Software,Junior,1,36,0,Ensino Fundamental,1,2,AVANCADO,3,40,4.8,88.7,94,0.3,0.5,1.0,6.86,0.7208,1,100.0
538,10182,QA/Tester,Qualidade de Software,Junior,1,36,0,Ensino Fundamental,1,2,AVANCADO,3,36,4.8,89.4,94,0.3,0.5,1.0,7.86,0.7084,1,100.0
538,10062,QA/Tester,Qualidade de Software,Junior,1,36,0,Ensino Fundamental,1,2,INTERMEDIARIO,2,30,4.8,89.5,93,0.3,0.5,0.3,5.01,0.6706,0,55.2
538,10079,QA/Tester,Qualidade de Software,Junior,1,36,0,Ensino Fundamental,1,2,AVANCADO,3,55,4.9,85.4,94,0.3,0.5,0.3,3.99,0.3832,1,100.0
539,10170,Analista de Segurança,Segurança da Informação,Senior,3,49,16,Superior Incompleto,4,5,AVANCADO,3,40,4.8,88.6,95,1.0,0.5,1.0,10.0,0.8836,1,100.0
539,10172,Analista de Segurança,Segurança da Informação,Senior,3,49,16,Superior Incompleto,4,5,AVANCADO,3,44,4.7,87.6,93,1.0,0.5,1.0,8.67,0.7389,0,49.8
539,10132,Analista de Segurança,Segurança da Informação,Senior,3,49,16,Superior Incompleto,4,5,AVANCADO,3,30,4.9,91.4,96,1.0,0.5,0.3,6.15,0.5784,0,76.3
539,10054,Analista de Segurança,Segurança da Informação,Senior,3,49,16,Superior Incompleto,4,5,INTERMEDIARIO,2,42,4.8,89.7,94,1.0,0.5,0.3,5.95,0.5515,1,100.0
540,10118,Designer UX/UI,Desenvolvimento de Software,Senior,3,43,10,Pós-graduação,6,5,INTERMEDIARIO,2,26,4.8,91.7,96,1.0,0.5,1.0,9.08,0.8741,1,100.0
540,10114,Designer UX/UI,Desenvolvimento de Software,Senior,3,43,10,Pós-graduação,6,5,BASICO,1,32,4.9,93.4,97,1.0,0.5,1.0,8.6,0.98,1,100.0
540,10119,Designer UX/UI,Desenvolvimento de Software,Senior,3,43,10,Pós-graduação,6,5,INTERMEDIARIO,2,30,4.8,90.8,95,1.0,0.5,1.0,8.88,0.98,0,35.3
540,10019,Designer UX/UI,Desenvolvimento de Software,Senior,3,43,10,Pós-graduação,6,5,BASICO,1,35,4.6,86.0,89,1.0,0.5,1.0,9.21,0.8268,1,100.0
540,10123,Designer UX/UI,Desenvolvimento de Software,Senior,3,43,10,Pós-graduação,6,5,BASICO,1,18,4.8,94.8,98,1.0,1.0,1.0,9.67,0.98,1,100.0
540,10100,Designer UX/UI,Desenvolvimento de Software,Senior,3,43,10,Pós-graduação,6,5,BASICO,1,30,4.7,91.6,94,1.0,0.5,0.3,6.81,0.575,0,47.1
540,10084,Designer UX/UI,Desenvolvimento de Software,Senior,3,43,10,Pós-graduação,6,5,INTERMEDIARIO,2,35,4.8,90.2,95,1.0,0.5,0.3,6.11,0.4346,0,64.9
540,10175,Designer UX/UI,Desenvolvimento de Software,Senior,3,43,10,Pós-graduação,6,5,INTERMEDIARIO,2,38,4.9,90.6,96,1.0,0.5,0.3,6.27,0.4295,0,52.1
541,10113,DevOps Engineer,Tecnologia da Informação,Senior,3,25,6,Superior Incompleto,4,4,AVANCADO,3,28,4.9,87.6,93,1.0,0.5,1.0,9.0,0.8085,1,100.0
541,10111,DevOps Engineer,Tecnologia da Informação,Senior,3,25,6,Superior Incompleto,4,4,INTERMEDIARIO,2,32,4.7,90.1,94,1.0,0.5,1.0,9.05,0.9224,1,100.0
541,10156,DevOps Engineer,Tecnologia da Informação,Senior,3,25,6,Superior Incompleto,4,4,AVANCADO,3,42,4.8,88.9,94,1.0,0.5,0.3,6.57,0.7357,1,100.0
542,10035,Desenvolvedor Frontend,Segurança da Informação,Intermediário,2,26,2,Ensino Fundamental,1,8,INTERMEDIARIO,2,40,4.9,89.3,94,1.0,0.5,1.0,9.13,0.7694,1,100.0
542,10002,Desenvolvedor Frontend,Segurança da Informação,Intermediário,2,26,2,Ensino Fundamental,1,8,BASICO,1,40,4.6,83.0,87,1.0,0.5,1.0,9.11,0.98,1,100.0
542,10119,Desenvolvedor Frontend,Segurança da Informação,Intermediário,2,26,2,Ensino Fundamental,1,8,INTERMEDIARIO,2,30,4.8,90.8,95,1.0,1.0,0.3,6.64,0.7427,1,100.0
542,10057,Desenvolvedor Frontend,Segurança da Informação,Intermediário,2,26,2,Ensino Fundamental,1,8,AVANCADO,3,40,4.7,87.8,92,0.3,0.5,0.3,4.45,0.4606,1,100.0
543,10055,Desenvolvedor Backend,Segurança da Informação,Intermediário,2,43,7,Doutorado,8,4,AVANCADO,3,45,4.9,86.5,92,0.3,0.5,1.0,7.03,0.7523,0,29.0
543,10008,Desenvolvedor Backend,Segurança da Informação,Intermediário,2,43,7,Doutorado,8,4,AVANCADO,3,40,4.6,79.0,84,0.3,0.5,1.0,6.76,0.6745,1,100.0
543,10059,Desenvolvedor Backend,Segurança da Informação,Intermediário,2,43,7,Doutorado,8,4,AVANCADO,3,35,4.9,89.1,95,0.3,0.5,1.0,6.69,0.5798,0,10.8
543,10057,Desenvolvedor Backend,Segurança da Informação,Intermediário,2,43,7,Doutorado,8,4,AVANCADO,3,40,4.7,87.8,92,0.3,0.5,1.0,7.52,0.8388,0,60.1
543,10048,Desenvolvedor Backend,Segurança da Informação,Intermediário,2,43,7,Doutorado,8,4,INTERMEDIARIO,2,20,4.7,90.9,93,1.0,0.5,0.3,6.91,0.4834,0,92.2
543,10021,Desenvolvedor Backend,Segurança da Informação,Intermediário,2,43,7,Doutorado,8,4,INTERMEDIARIO,2,40,4.7,84.0,87,1.0,0.5,0.3,6.54,0.5762,0,91.8
544,10019,Designer UX/UI,Infraestrutura/Cloud,Junior,1,23,4,Superior Completo,5,8,BASICO,1,35,4.6,86.0,89,1.0,0.5,1.0,9.48,0.98,1,100.0
544,10118,Designer UX/UI,Infraestrutura/Cloud,Junior,1,23,4,Superior Completo,5,8,INTERMEDIARIO,2,26,4.8,91.7,96,0.3,1.0,1.0,8.35,0.7875,0,46.9
544,10152,Designer UX/UI,Infraestrutura/Cloud,Junior,1,23,4,Superior Completo,5,8,AVANCADO,3,40,4.8,86.7,93,0.3,0.5,0.3,4.72,0.4092,1,100.0
545,10099,Analista de Dados,Design,Senior,3,54,14,Superior Incompleto,4,6,INTERMEDIARIO,2,36,4.9,89.8,95,1.0,0.5,1.0,9.57,0.9681,1,100.0
545,10010,Analista de Dados,Design,Senior,3,54,14,Superior Incompleto,4,6,BASICO,1,35,4.7,86.0,89,1.0,0.5,1.0,9.74,0.7121,1,100.0
545,10098,Analista de Dados,Design,Senior,3,54,14,Superior Incompleto,4,6,BASICO,1,25,4.8,92.4,96,1.0,0.5,1.0,8.98,0.98,1,100.0
545,10094,Analista de Dados,Design,Senior,3,54,14,Superior Incompleto,4,6,INTERMEDIARIO,2,32,4.8,92.6,96,1.0,0.5,1.0,8.81,0.931,1,100.0
545,10182,Analista de Dados,Design,Senior,3,54,14,Superior Incompleto,4,6,AVANCADO,3,36,4.8,89.4,94,1.0,0.5,0.3,5.68,0.6108,1,100.0
545,10112,Analista de Dados,Design,Senior,3,54,14,Superior Incompleto,4,6,INTERMEDIARIO,2,35,4.7,88.9,93,1.0,0.5,0.3,6.42,0.5161,0,15.3
546,10046,Desenvolvedor Frontend,Estudante,Senior,3,32,10,Pós-graduação,6,12,BASICO,1,28,4.8,92.8,95,1.0,1.0,1.0,10.0,0.98,1,100.0
546,10050,Desenvolvedor Frontend,Estudante,Senior,3,32,10,Pós-graduação,6,12,BASICO,1,18,4.8,93.5,96,1.0,1.0,1.0,10.0,0.98,1,100.0
546,10004,Desenvolvedor Frontend,Estudante,Senior,3,32,10,Pós-graduação,6,12,INTERMEDIARIO,2,45,4.6,82.0,86,1.0,1.0,1.0,10.0,0.9425,0,34.2
546,10047,Desenvolvedor Frontend,Estudante,Senior,3,32,10,Pós-graduação,6,12,AVANCADO,3,40,4.9,87.3,93,1.0,1.0,1.0,10.0,0.9226,0,61.1
546,10034,Desenvolvedor Frontend,Estudante,Senior,3,32,10,Pós-graduação,6,12,BASICO,1,30,4.8,92.5,97,1.0,1.0,1.0,10.0,0.98,1,100.0
546,10161,Desenvolvedor Frontend,Estudante,Senior,3,32,10,Pós-graduação,6,12,INTERMEDIARIO,2,28,4.8,91.2,96,1.0,1.0,0.3,7.09,0.7634,1,100.0
546,10130,Desenvolvedor Frontend,Estudante,Senior,3,32,10,Pós-graduação,6,12,AVANCADO,3,28,4.8,90.8,95,1.0,1.0,0.3,6.0,0.5205,0,94.5
546,10123,Desenvolvedor Frontend,Estudante,Senior,3,32,10,Pós-graduação,6,12,BASICO,1,18,4.8,94.8,98,1.0,1.0,0.3,7.7,0.8066,1,100.0
547,10035,Desenvolvedor Frontend,Segurança da Informação,Intermediário,2,23,3,Ensino Médio,2,4,INTERMEDIARIO,2,40,4.9,89.3,94,1.0,0.5,1.0,8.88,0.7876,1,100.0
547,10044,Desenvolvedor Frontend,Segurança da Informação,Intermediário,2,23,3,Ensino Médio,2,4,INTERMEDIARIO,2,25,4.7,91.2,94,1.0,0.5,1.0,9.64,0.8715,1,100.0
547,10046,Desenvolvedor Frontend,Segurança da Informação,Intermediário,2,23,3,Ensino Médio,2,4,BASICO,1,28,4.8,92.8,95,1.0,0.5,1.0,10.0,0.8992,1,100.0
547,10052,Desenvolvedor Frontend,Segurança da Informação,Intermediário,2,23,3,Ensino Médio,2,4,INTERMEDIARIO,2,26,4.7,90.8,94,1.0,0.5,1.0,9.32,0.804,1,100.0
547,10056,Desenvolvedor Frontend,Segurança da Informação,Intermediário,2,23,3,Ensino Médio,2,4,INTERMEDIARIO,2,48,4.8,88.9,94,1.0,0.5,0.3,6.04,0.7889,1,100.0
547,10183,Desenvolvedor Frontend,Segurança da Informação,Intermediário,2,23,3,Ensino Médio,2,4,INTERMEDIARIO,2,24,4.8,92.7,96,1.0,0.5,0.3,6.51,0.7947,1,100.0
547,10148,Desenvolvedor Frontend,Segurança da Informação,Intermediário,2,23,3,Ensino Médio,2,4,AVANCADO,3,48,4.9,87.6,95,0.3,0.5,0.3,4.54,0.378,0,49.3
548,10041,Desenvolvedor Full Stack,Design,Intermediário,2,38,10,Técnico,3,12,INTERMEDIARIO,2,25,4.7,89.5,94,1.0,1.0,1.0,10.0,0.976,1,100.0
548,10039,Desenvolvedor Full Stack,Design,Intermediário,2,38,10,Técnico,3,12,BASICO,1,15,4.9,93.8,97,1.0,1.0,1.0,9.8,0.8807,1,100.0
548,10036,Desenvolvedor Full Stack,Design,Intermediário,2,38,10,Técnico,3,12,INTERMEDIARIO,2,45,4.9,88.7,94,1.0,1.0,1.0,9.85,0.98,1,100.0
548,10042,Desenvolvedor Full Stack,Design,Intermediário,2,38,10,Técnico,3,12,INTERMEDIARIO,2,30,4.6,88.9,93,1.0,1.0,1.0,10.0,0.98,1,100.0
548,10035,Desenvolvedor Full Stack,Design,Intermediário,2,38,10,Técnico,3,12,INTERMEDIARIO,2,40,4.9,89.3,94,1.0,1.0,1.0,10.0,0.98,1,100.0
548,10076,Desenvolvedor Full Stack,Design,Intermediário,2,38,10,Técnico,3,12,INTERMEDIARIO,2,48,4.9,87.6,95,1.0,1.0,0.3,6.99,0.6268,0,26.6
548,10081,Desenvolvedor Full Stack,Design,Intermediário,2,38,10,Técnico,3,12,AVANCADO,3,38,4.7,86.8,92,0.3,1.0,0.3,5.48,0.5936,0,33.9
548,10170,Desenvolvedor Full Stack,Design,Intermediário,2,38,10,Técnico,3,12,AVANCADO,3,40,4.8,88.6,95,0.3,1.0,0.3,5.68,0.5315,1,100.0
549,10160,Especialista em Cloud,Suporte Técnico,Senior,3,33,14,Mestrado,7,8,AVANCADO,3,44,4.9,87.8,94,1.0,0.5,1.0,8.66,0.9723,1,100.0
549,10158,Especialista em Cloud,Suporte Técnico,Senior,3,33,14,Mestrado,7,8,AVANCADO,3,40,4.9,88.6,95,1.0,0.5,1.0,9.0,0.8935,1,100.0
549,10159,Especialista em Cloud,Suporte Técnico,Senior,3,33,14,Mestrado,7,8,AVANCADO,3,35,4.8,89.4,95,1.0,0.5,1.0,8.86,0.8091,1,100.0
549,10157,Especialista em Cloud,Suporte Técnico,Senior,3,33,14,Mestrado,7,8,AVANCADO,3,38,4.7,87.3,93,1.0,0.5,1.0,9.0,0.8087,0,57.3
549,10019,Especialista em Cloud,Suporte Técnico,Senior,3,33,14,Mestrado,7,8,BASICO,1,35,4.6,86.0,89,1.0,0.5,0.3,6.43,0.6064,0,72.9
549,10096,Especialista em Cloud,Suporte Técnico,Senior,3,33,14,Mestrado,7,8,BASICO,1,28,4.8,93.8,96,1.0,1.0,0.3,7.14,0.903,1,100.0
550,10182,QA/Tester,Gestão de Produtos,Intermediário,2,32,3,Mestrado,7,5,AVANCADO,3,36,4.8,89.4,94,0.3,0.5,1.0,6.8,0.5377,0,54.6
550,10181,QA/Tester,Gestão de Produtos,Intermediário,2,32,3,Mestrado,7,5,INTERMEDIARIO,2,30,4.9,90.8,96,1.0,0.5,1.0,9.35,0.9793,1,100.0
550,10174,QA/Tester,Gestão de Produtos,Intermediário,2,32,3,Mestrado,7,5,BASICO,1,30,4.8,93.2,97,1.0,0.5,1.0,10.0,0.8945,1,100.0
550,10183,QA/Tester,Gestão de Produtos,Intermediário,2,32,3,Mestrado,7,5,INTERMEDIARIO,2,24,4.8,92.7,96,1.0,0.5,1.0,9.63,0.98,1,100.0
550,10117,QA/Tester,Gestão de Produtos,Intermediário,2,32,3,Mestrado,7,5,AVANCADO,3,40,4.9,89.6,95,0.3,0.5,0.3,5.11,0.3245,1,100.0
550,10129,QA/Tester,Gestão de Produtos,Intermediário,2,32,3,Mestrado,7,5,AVANCADO,3,35,4.9,89.7,95,0.3,0.5,0.3,3.76,0.4472,1,100.0
550,10043,QA/Tester,Gestão de Produtos,Intermediário,2,32,3,Mestrado,7,5,INTERMEDIARIO,2,20,4.8,90.7,95,1.0,1.0,0.3,6.85,0.7211,1,100.0
551,10045,Desenvolvedor Frontend,Suporte Técnico,Intermediário,2,32,3,Técnico,3,8,INTERMEDIARIO,2,30,4.9,90.5,95,1.0,1.0,1.0,9.6,0.8541,1,100.0
551,10044,Desenvolvedor Frontend,Suporte Técnico,Intermediário,2,32,3,Técnico,3,8,INTERMEDIARIO,2,25,4.7,91.2,94,1.0,1.0,1.0,10.0,0.98,1,100.0
551,10047,Desenvolvedor Frontend,Suporte Técnico,Intermediário,2,32,3,Técnico,3,8,AVANCADO,3,40,4.9,87.3,93,0.3,0.5,1.0,6.95,0.5793,1,100.0
551,10178,Desenvolvedor Frontend,Suporte Técnico,Intermediário,2,32,3,Técnico,3,8,AVANCADO,3,35,4.8,89.3,94,0.3,0.5,0.3,4.74,0.3837,1,100.0
551,10067,Desenvolvedor Frontend,Suporte Técnico,Intermediário,2,32,3,Técnico,3,8,INTERMEDIARIO,2,46,4.8,88.7,94,1.0,0.5,0.3,6.88,0.6775,1,100.0
552,10051,Desenvolvedor Frontend,Desenvolvimento de Software,Senior,3,30,11,Mestrado,7,4,INTERMEDIARIO,2,32,4.8,89.4,93,1.0,0.5,1.0,9.54,0.8865,1,100.0
552,10050,Desenvolvedor Frontend,Desenvolvimento de Software,Senior,3,30,11,Mestrado,7,4,BASICO,1,18,4.8,93.5,96,1.0,0.5,1.0,8.41,0.98,1,100.0
552,10155,Desenvolvedor Frontend,Desenvolvimento de Software,Senior,3,30,11,Mestrado,7,4,AVANCADO,3,45,4.8,89.2,95,1.0,0.5,0.3,6.3,0.885,0,42.1
553,10005,Desenvolvedor Backend,Outro,Junior,1,21,2,Ensino Fundamental,1,8,INTERMEDIARIO,2,50,4.5,80.0,85,0.3,0.5,1.0,8.04,0.826,1,100.0
553,10037,Desenvolvedor Backend,Outro,Junior,1,21,2,Ensino Fundamental,1,8,INTERMEDIARIO,2,38,4.8,87.2,92,0.3,0.5,1.0,7.67,0.7001,0,19.4
553,10093,Desenvolvedor Backend,Outro,Junior,1,21,2,Ensino Fundamental,1,8,AVANCADO,3,32,4.8,87.9,93,0.3,1.0,0.3,5.55,0.581,1,100.0
553,10111,Desenvolvedor Backend,Outro,Junior,1,21,2,Ensino Fundamental,1,8,INTERMEDIARIO,2,32,4.7,90.1,94,0.3,1.0,0.3,5.77,0.6612,1,100.0
554,10076,Cientista de Dados,Infraestrutura/Cloud,Senior,3,44,14,Mestrado,7,5,INTERMEDIARIO,2,48,4.9,87.6,95,1.0,0.5,1.0,9.6,0.9633,1,100.0
554,10013,Cientista de Dados,Infraestrutura/Cloud,Senior,3,44,14,Mestrado,7,5,INTERMEDIARIO,2,25,4.6,85.0,88,1.0,0.5,1.0,9.13,0.98,1,100.0
554,10077,Cientista de Dados,Infraestrutura/Cloud,Senior,3,44,14,Mestrado,7,5,BASICO,1,25,4.7,92.3,95,1.0,0.5,1.0,9.06,0.8228,1,100.0
554,10012,Cientista de Dados,Infraestrutura/Cloud,Senior,3,44,14,Mestrado,7,5,INTERMEDIARIO,2,45,4.7,82.0,86,1.0,0.5,1.0,8.42,0.8056,0,81.9
554,10093,Cientista de Dados,Infraestrutura/Cloud,Senior,3,44,14,Mestrado,7,5,AVANCADO,3,32,4.8,87.9,93,1.0,0.5,0.3,6.67,0.5408,0,25.0
554,10007,Cientista de Dados,Infraestrutura/Cloud,Senior,3,44,14,Mestrado,7,5,AVANCADO,3,30,4.7,81.0,86,1.0,0.5,0.3,7.25,0.5098,1,100.0
554,10110,Cientista de Dados,Infraestrutura/Cloud,Senior,3,44,14,Mestrado,7,5,INTERMEDIARIO,2,30,4.8,89.7,95,1.0,0.5,0.3,5.8,0.6062,1,100.0
555,10098,Analista de Dados,Ciência de Dados,Senior,3,25,6,Doutorado,8,6,BASICO,1,25,4.8,92.4,96,1.0,0.5,1.0,9.1,0.9471,1,100.0
555,10103,Analista de Dados,Ciência de Dados,Senior,3,25,6,Doutorado,8,6,BASICO,1,20,4.8,94.1,97,1.0,1.0,1.0,9.99,0.8852,1,100.0
555,10102,Analista de Dados,Ciência de Dados,Senior,3,25,6,Doutorado,8,6,INTERMEDIARIO,2,26,4.7,92.9,95,1.0,0.5,1.0,9.1,0.9133,0,48.7
555,10182,Analista de Dados,Ciência de Dados,Senior,3,25,6,Doutorado,8,6,AVANCADO,3,36,4.8,89.4,94,1.0,0.5,0.3,6.15,0.6856,1,100.0
555,10106,Analista de Dados,Ciência de Dados,Senior,3,25,6,Doutorado,8,6,AVANCADO,3,48,4.9,86.8,95,1.0,0.5,0.3,6.89,0.6954,1,100.0
556,10038,Desenvolvedor Backend,Design,Junior,1,35,1,Ensino Médio,2,2,INTERMEDIARIO,2,35,4.7,90.1,95,0.3,0.5,1.0,7.25,0.7598,0,75.2
